College Name,Genders Accepted,Campus Size,Total Student Enrollments,Total Faculty,Established Year,Rating,University,Facilities,City,State,Country,College Type,Average Fees,cutoff,Branch,Course
Sri Krishna College of Engineering and Technology,Co-Ed,,4978,359,1998,3.42,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,157647.0588,200,ME,Power Electronics and Drives
Sri Krishna College of Engineering and Technology,Co-Ed,,4978,359,1998,3.42,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,157647.0588,200,ME,Applied Electronics
Sri Krishna College of Engineering and Technology,Co-Ed,,4978,359,1998,3.42,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,157647.0588,200,ME,CAD CAM
Sri Krishna College of Engineering and Technology,Co-Ed,,4978,359,1998,3.42,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,157647.0588,200,ME,Communication Systems
Sri Krishna College of Engineering and Technology,Co-Ed,,4978,359,1998,3.42,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,157647.0588,200,ME,Engineering Design
Sri Krishna College of Engineering and Technology,Co-Ed,,4978,359,1998,3.42,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,157647.0588,200,ME,Software Engineering
Sri Krishna College of Engineering and Technology,Co-Ed,,4978,359,1998,3.42,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,157647.0588,200,Ph.D,Business Administration
Sri Krishna College of Engineering and Technology,Co-Ed,,4978,359,1998,3.42,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,157647.0588,200,Ph.D,Communication System
Sri Krishna College of Engineering and Technology,Co-Ed,,4978,359,1998,3.42,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,157647.0588,200,Ph.D,Computer Applications
Sri Krishna College of Engineering and Technology,Co-Ed,,4978,359,1998,3.42,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,157647.0588,200,Ph.D,Computer Science and Engineering
Sri Krishna College of Engineering and Technology,Co-Ed,,4978,359,1998,3.42,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,157647.0588,200,Ph.D,Electrical and Electronics Engineering
Sri Krishna College of Engineering and Technology,Co-Ed,,4978,359,1998,3.42,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,157647.0588,200,Ph.D,Mechanical Engineering
Sri Krishna College of Engineering and Technology,Co-Ed,,4978,359,1998,3.42,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,157647.0588,200,Ph.D,Mechatronics Engineering
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,B.Tech,Ceramic Technology
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,B.Tech,Chemical Engineering
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,B.Tech,Chemical Engineering Part Time
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,B.Tech,Industrial Biotechnology
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,B.Tech,Textile Technology
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,B.Tech,Textile Technology Part Time
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,M.Phil,Chemistry
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,M.Phil,English
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,M.Phil,Geology
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,M.Phil,Mathematics
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,M.Phil,Physics
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,M.Tech,Biotechnology
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,M.Tech,Ceramic Technology
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,M.Tech,Chemical Engineering
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,M.Tech,Petroleum Refining and Petrochemicals
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,M.Tech,Textile Technology
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,M.Tech,Textile Technology Part Time
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,MS, Research Biotechnology Engineering
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,MS, Research Ceramic Technology
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,MS, Research Chemical Engineering
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,MS, Research Chemistry
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,MS, Research English
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,MS, Research Mathematics
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,MS, Research Petroleum Refining and Petrochemicals
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,MS, Research Physics
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,MS, Research Textile Technology
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,Ph.D,Biotechnology Engineering
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,Ph.D,Ceramic Technology
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,Ph.D,Chemical Engineering
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,Ph.D,Chemistry
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,Ph.D,English
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,Ph.D,Mathematics
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,Ph.D,Petroleum Refining and Petrochemicals
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,Ph.D,Physics
Alagappa College of Technology,Co-Ed,,,,1944,,"Anna University, Chennai","Library, Alumni Associations",Chennai,Tamil Nadu,India,Public/Government,128000,173,Ph.D,Textile Technology
Loyola-ICAM College of Engineering and Technology,Co-Ed,,1589,92,2010,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Alumni Associations",Chennai,Tamil Nadu,India,Private,205000,187,B.E,Mechanical Engineering
Loyola-ICAM College of Engineering and Technology,Co-Ed,,1589,92,2010,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Alumni Associations",Chennai,Tamil Nadu,India,Private,205000,187,B.Tech,Information Technology
Loyola-ICAM College of Engineering and Technology,Co-Ed,,1589,92,2010,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Alumni Associations",Chennai,Tamil Nadu,India,Private,205000,187,B.E,Computer Science and Engineering
Loyola-ICAM College of Engineering and Technology,Co-Ed,,1589,92,2010,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Alumni Associations",Chennai,Tamil Nadu,India,Private,205000,187,B.E,Electrical and Electronics Engineering
Loyola-ICAM College of Engineering and Technology,Co-Ed,,1589,92,2010,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Alumni Associations",Chennai,Tamil Nadu,India,Private,205000,187,B.E,Electronics and Communication Engineering
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,B.E,Computer Science and Engineering
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,B.E,Electronics and Communication Engineering
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,B.E,Mechanical Engineering
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,B.Tech,Information Technology
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,B.E,Electrical and Electronics Engineering
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,B.Tech,Robotics and Automation
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,B.E,Aeronautical Engineering
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,B.E,Biomedical Engineering
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,B.E,Civil Engineering
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,B.E,Electronics and Instrumentation Engineering
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,MBA,No Specialization
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,M.Tech,Nanotechnology
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,ME,Computer Science and Engineering
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,ME,Control and Instrumentation Engineering
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,ME,Embedded System Technologies
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,ME,Manufacturing Engineering
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,ME,Power Electronics and Drives
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,ME,VLSI Design
Sri Ramakrishna Engineering College,Co-Ed,42 Acres,4409,318,1994,3.33,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Coimbatore,Tamil Nadu,India,Private,164000,172,ME,Thermal Engineering
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,B.E,Computer Science and Engineering
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,B.E,Electronics and Communication Engineering
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,B.E,Mechanical Engineering
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,B.E,Civil Engineering
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,B.E,Electrical and Electronics Engineering
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,B.Tech,Biotechnology
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,B.Tech,Information Technology
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,MBA,No Specialization
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,MCA,No Specialization
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,Ph.D,Mechanical Engineering Part Time
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,Ph.D,Electronics and Communication Engineering Part Time
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,Ph.D,Electrical and Electronics Engineering Part Time
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,ME,Industrial Safety Engineering
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,ME,Structural Engineering
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,ME,Communication Systems
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,ME,Computer Science and Engineering
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,ME,Power Electronics and Drives
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,M.Tech,Biotechnology
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,ME,VLSI Design
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,Ph.D,Computer Science and Engineering
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,Ph.D,Civil Engineering
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,Ph.D,Information Technology Part Time
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,Ph.D,Mechanical Engineering
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,Ph.D,Electronics and Communication Engineering
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,Ph.D,Computer Science and Engineering
